text,label
"Viyana Çevresi, 1920'li ve 1930'lu yıllarda Avusturya'da ortaya çıkan bir felsefi hareket olarak, bilimin birliği ve mantıkçı deneyimcilik kavramlarını savunan düşünürlerden oluşmaktadır. Bu grup, bilimsel bilginin evrensel bir dil aracılığıyla ifade edilebileceği ve tüm bilimlerin temelde aynı mantıksal yapı üzerine inşa edilmesi gerektiğini öne sürmüştür. Mantıkçı deneyimcilik, bilginin yalnızca deneyim yoluyla doğrulanabileceği ve metafiziksel spekülasyonların anlamsız olduğu fikrini savunur. Bu yaklaşım, bilginin nesnel, doğrulanabilir ve evrensel olması gerektiği inancını pekiştirmiştir. Viyana Çevresi'nin üyeleri, bilimin yalnızca olgusal verilerle sınırlandırılması gerektiğini, bilimsel bilginin doğruluk ölçütlerinin mantıksal ve deneysel temellere dayanması gerektiğini vurgulamışlardır. Bu felsefi hareket, bilimsel yöntemin evrenselliği ve bilimsel bilginin güvenilirliği konularında önemli katkılar sağlamış ve modern bilim felsefesinin temellerini atmıştır. Bu makale, Viyana Çevresi'nin bilimin birliği anlayışını ve mantıkçı deneyimcilik ile olan ilişkisini detaylı bir şekilde incelemekte ve bu hareketin günümüz bilim felsefesi üzerindeki etkilerini ele almaktadır. Ayrıca, Viyana Çevresi'nin düşünsel mirası, bilimsel bilginin doğası ve bu bilginin toplumsal yapılar üzerindeki etkisi bağlamında yeniden değerlendirilmekte ve bu çevrenin modern bilim felsefesine yaptığı katkılar ayrıntılı bir şekilde incelenmektedir.
",1
"uluslararası para sisteminin dayattığı kurumları ve kuralları benimsemek mecburiyetinde kalan i̇slam dünyasının bu kapsamdaki geleneksel i̇slami kurumlar ve uygulamalar ile bağının büyük ölçüde koptuğu söylenebilir. yeni bir disiplin olarak ortaya çıkan i̇slam iktisadı alanında i̇slami para sistemine yönelik çalışmaların sayısı gün geçtikçe artmaktadır. bunların bir kısmı konvansiyonel sistemdeki kurumları, kuralları ve araçları i̇slami normlara göre uyarlayarak aynı temel üzerinde sistemi yürütmeye yönelik pratiğe dönük çalışmalar olarak nitelendirilebilir. diğer bir kısım çalışmalar ise i̇slam’a özgün bir para sistemi yapısının tüm yönleriyle planını çizme gayretini göstermektedir. tüm bu çalışmalarda kanaatimizce hak ettiği ilgiyi görmeyen konu para standardıdır. para bir değer ölçme aracıdır. ekonomik her varlığın değeri para ile ölçüldüğüne göre bu ölçünün sunduğu standartta bir istikrar olması gerekliliği kaçınılmazdır. bu nedenle, i̇slami bir para sisteminin çerçevesini çizmeden önce bunun temel ölçüsü olan i̇slami para standardının belirlenmesi gerekir. bu çalışmada, geçmişten günümüze uygulanan para standartları anlatılmakta ve bunların avantajları ile dezavantajları tartışılmaktadır.
",0
"küçük ve orta büyüklükteki işletmeler (kobi̇), genellikle bir ülkede iktisadi kalkınmanın en önemli unsurları arasında sayılmaktadırlar. bunlar aynı zamanda hem istihdam yaratma hem de ekonomik refahın daha etkin dağılımı açısından önemli bir işlev görmektedirler. benzer şekilde, kobi̇’ler etkin bir rekabet ortamının sağlanması amacına da hizmet eden ekonomik birimlerdir. hatta bunlar uygulamada “rekabet politikasının yeni favorileri” olarak da adlandırılmaktadırlar. bununla birlikte, kobi̇’lerin serbest piyasa ekonomisinde diğer büyük işletmeler ile rekabet edebilmeleri, finansal açıdan da güçlü bir konumda olmalarına bağlıdır. bu ancak onların ihtiyaç duydukları anda kredi gibi finansal kaynaklara çabuk, kolay ve etkin bir şekilde ulaşabilmeleri ile mümkündür. bu nedenle birçok ülke uygulamasında kobi̇’lerin finansal sorunlarının çözümüne yönelik spesifik yasal düzenlemeler bulunmaktadır. ticari i̇şlemlerde taşınır rehni kanunu, başta kobi̇’ler olmak üzere, genel anlamda işletmelerin finansmana erişiminin kolaylaştırılması suretiyle rekabet güçlerinin artırılması amacıyla hazırlanmıştır.
",0
"muhasebe mesleği için gerekli nitelikli eleman ihtiyacının önemli bir bölümü ülkemizde meslek yüksekokulları tarafından karşılamaktadır. meslek yüksekokullarının, işletme, muhasebe, muhasebe ve vergi uygulamaları bölümleri nitelikli muhasebe elemanı yetiştirilmesinde aktif görev alan bölümlerdir. bu çalışmanın amacı, meslek yüksekokullarında muhasebe dersi alan öğrencilerin, muhasebe eğitimine bakış açılarını incelemektir. araştırmada afyon kocatepe üniversitesi (akü) meslek yüksekokulu öğrencilerinin muhasebeye bakış açıları ele alınmıştır. öğrencilerin demografik yapısının belirlenmesi ve muhasebe ile ilgili görüşlerini tespit etmek için anket çalışması yapılmıştır. araştırma, afyon kocatepe üniversitesi bolvadin, çay, bayat ve şuhut meslek yüksekokullarında muhasebe dersi almakta olan ve daha önce almış olan öğrenciler üzerinde yapılmıştır. kolayda örneklem yöntemi ile tespit edilen 272 öğrencinin katıldığı anket çalışması, mayıs 2014 tarihinde yapılmıştır. çalışmada öğrencilerin anket sorularına verdiği yanıtlar; frekans analizi, t testi ve tek yönlü varyans analizi teknikleri kullanılarak sonuçlar elde edilmiştir. araştırma bulguları öğrencilerin muhasebeye bakış açılarının %52’sinin olumlu, %24’ünün kararsız ve %24’ünün de olumsuz olduğunu göstermektedir.
",0
"bu çalışmada suya doygun betonların statik ve dinamik elastik parametrelerini karşılaştırmak amaçlanmıştır. bu amaçla mukavemetleri farklı olan 9 beton tasarımı hazırlanarak çalışmalar yürütülmüştür. her tasarım için 150mm ebatlarındaki küp numuneler donatısız ve içerisinde bir adet 10, 14 veya 20mm çapında donatı bulunduracak şekilde toplam 108 adet beton numunesi hazırlanarak su kürüne tabi tutulmuştur. numunelerin belirli zamanlarda doygun kuru yüzey durumundaki ağırlık ve hacimleri,ultrasonik p ve s dalga seyahat zaman ölçümleri ve tek eksenli basınç dayanım deneyi yapılmıştır. p ve s dalga hızları ve elastisite teorisinden yararlanarak dinamik elastik modüller ve tek eksenli basınç dayanım değerine bağlı statik elastik modüller hesaplanmıştır. ayrıca sismik hız oranı ve poisson oranı da belirlenmiştir. yapılan bu çalışma ile suya doygun betonların dinamik ve statik elastik modülleriarasında ilişki katsayısı (r) 0.90’ın üzerinde deneysel ilişkiler elde edilmiştir. ayrıca suya doygun betonlarda sismik hız oranına göre suya doygunluk alt sınır değeri 1.8olarakbelirlenmiştir.
",0
"Yabancılara Türkçe öğretimi, dil öğrenme sürecinde birçok zorluk ve fırsat sunar. Bu çalışma, özellikle Suriyeli öğrenciler için Türkçe dinleme eğitiminin önemini ve etkilerini ele almaktadır. Dinleme becerileri, dil öğreniminde temel bir unsurdur ve öğrencilerin genel dil becerilerini geliştirmede kritik bir rol oynar. Araştırma, Suriyeli öğrencilerin Türkçe dinleme becerilerini geliştirmek için kullanılan çeşitli yöntemleri ve bu yöntemlerin etkinliğini değerlendirir. Dinleme eğitimi, öğrencilerin Türkçeyi daha iyi anlamalarını ve konuşma becerilerini ilerletmelerini sağlar, bu da onların günlük yaşamlarında ve eğitimlerinde daha başarılı olmalarına katkıda bulunur. Çalışma, aynı zamanda dinleme eğitimine yönelik karşılaşılan zorlukları ve öğrencilerin bu süreçteki deneyimlerini de analiz eder. Bulgular, yabancılara Türkçe öğretiminde dinleme eğitiminin nasıl daha etkili hale getirilebileceğine dair stratejik öneriler sunar. Bu öneriler, eğitimcilerin dinleme eğitiminde karşılaştıkları engelleri aşmalarına ve öğrencilerin dil öğrenme süreçlerini iyileştirmelerine yardımcı olacak niteliktedir. Böylece, Suriyeli öğrencilerin Türkçe dil becerilerini güçlendirmek için daha verimli yöntemler geliştirilmiş olur.
",1
"İşkın (Rheum ribes L.), geleneksel tıpta uzun süredir kullanılan ve anti-kanser etkileri olduğu öne sürülen bir bitkidir. Geleneksel kullanımı dışında, işkının malign melanoma gibi çeşitli kanser türlerine karşı potansiyel etkileri, modern bilimsel araştırmalara da konu olmuştur. İşkının içerdiği biyoaktif bileşenler, kanser hücrelerinin büyümesini inhibe edebilme kapasitesine sahip olabilir ve bu nedenle anti-kanser tedavileri için umut verici bir kaynak olarak değerlendirilmektedir. Makalede, işkının anti-kanser özellikleri üzerine yapılan deneysel çalışmalar ve klinik araştırmalar detaylandırılmıştır. Rheum ribes L.’in malign melanoma üzerindeki etkileri, bu etkilerin mekanizmaları ve potansiyel terapötik kullanımları hakkında kapsamlı bilgiler sunulmaktadır. Bilimsel çalışmalar, işkının içerdiği flavonoidler, fenolik asitler ve diğer biyoaktif bileşenlerin, kanser hücrelerinin proliferasyonunu nasıl engellediğini ve apoptozu nasıl teşvik ettiğini göstermektedir. Özellikle, işkının bu etkileri hücresel ve moleküler düzeyde incelenmiş ve çeşitli in vitro ve in vivo modellerde test edilmiştir. Ayrıca, makalede işkının kullanımıyla ilgili mevcut literatürün gözden geçirilmesi yapılmaktadır. Bu bölümde, işkının anti-kanser etkileri üzerine yapılan araştırmaların kapsamı ve bulguları özetlenmiş, ve bu bitkinin potansiyel terapötik kullanımlarına dair önerilerde bulunulmuştur. Çalışma, işkının potansiyel anti-kanser etkilerini anlamak ve bu bitkiden elde edilebilecek olası yararları ortaya koymak amacıyla yapılan araştırmaların kapsamını incelemekte, aynı zamanda işkının klinik uygulamalarda nasıl kullanılabileceğine dair öneriler sunmaktadır. Bu inceleme, işkının kanser tedavisindeki rolünü daha iyi anlamak için mevcut bilimsel verileri toplamakta ve gelecekte yapılacak araştırmalara yönelik yol gösterici bir temel oluşturmaktadır. Özellikle, işkının anti-kanser etkilerinin daha geniş ölçekli klinik çalışmalarla doğrulanması ve tedavi stratejilerinde yer almasının sağlanması hedeflenmektedir.
",1
"Erken Cumhuriyet dönemi Türkiye’sinde resim sanatı, kadınlık, modernizm ve milliyetçilik temaları etrafında şekillenmiştir. Bu çalışma, erken Cumhuriyet döneminde resim sanatında kadınlık imgelerini ve bu imgelerin modernizm ve milliyetçilik bağlamında nasıl yorumlandığını incelemeyi amaçlamaktadır. Cumhuriyet’in kuruluşuyla birlikte, kadınların toplumsal hayatta daha görünür hale gelmesi ve modern Türkiye’nin inşasında önemli bir rol oynamaları teşvik edilmiştir. Araştırma, bu dönemdeki resimlerde kadın figürlerinin nasıl temsil edildiğini, sanatçılarının bakış açılarını ve dönemin sosyal ve politik dinamiklerini ele alacaktır. Ayrıca, modernizm ve milliyetçilik ideolojilerinin sanat üzerindeki etkileri de incelenecektir. Sonuç olarak, bu çalışma, erken Cumhuriyet dönemi Türkiye’sinde resim sanatının kadınlık, modernizm ve milliyetçilik bağlamında nasıl şekillendiğini ve bu temaların sanat eserlerine nasıl yansıdığını göstermeyi amaçlamaktadır.
",1
"türkiye’de, i̇kinci dünya savaşı yıllarında uygulanan tarımsal politikaların temel amacı kentlerin ve ordunun iaşesi olmuş ve bu amaçla yapılan uygulamalar nüfusun büyük çoğunluğunu oluşturan köylülerin ekonomik yükünü arttırarak, yaşam standartlarını düşürmüştür. bu makalede, 1943 ve 1946 yılları arasında uygulanan toprak mahsulleri vergisi, ii. dünya savaşı yıllarında uygulanan tarım politikalarının doruk noktası olarak değerlendirildi. savaş yıllarında toprak mahsulleri vergisinin öncesinde uygulanan tarımsal politikalara değinildikten sonra verginin hangi gerekçelerle gündeme geldiği, içeriği, somut uygulanışı ve vergiye yönelik sosyal tepkiler ele alındı. verginin ekonomik bölüşüm ilişkilerinde yarattığı değişiklikler ve siyasi sonuçları tartışmaya açıldı. toprak mahsulleri vergisi, %10 oranında ayni olarak toplandığı için sıklıkla aşar vergisiyle karşılaştırılır ve ii. aşar olarak nitelendirilir. bu makalede toprak mahsulleri vergisi üzerine yapılacak değerlendirmede, söz konusu verginin, aşar vergisinden farklı olarak hiçbir aracıya gerek duymaksızın doğrudan toplanması ekseninde toprak mahsulleri vergisinin özgünlüğüne ve öngördüğü devlet-yurttaş ilişkisine de değinildi.
",0
"İbni Sina, eğitim teknolojisi alanında önemli katkılar sunmuş olan tarihi bir figürdür. Ortaçağ İslam dünyasında tıp, felsefe ve bilim alanlarında yaptığı çalışmalarla tanınan İbni Sina, aynı zamanda eğitim yöntemleri ve araçlarının geliştirilmesinde de etkili olmuştur. Eğitimde görsel ve işitsel materyallerin kullanımını savunan İbni Sina, öğrenme sürecinin etkili ve kalıcı olması için çeşitli öğretim teknikleri önermiştir. Onun çalışmalarında, öğrenci merkezli eğitim ve deneyimsel öğrenme yaklaşımları ön plana çıkmaktadır. İbni Sina'nın eğitim teknolojisi konusundaki görüşleri, modern eğitim teknolojilerinin temelini oluşturan ilkelerle büyük ölçüde örtüşmektedir. Eğitimde kullanılan araçların ve yöntemlerin, öğrencilerin bireysel ihtiyaçlarına uygun olarak düzenlenmesi gerektiğini savunan İbni Sina, eğitim teknolojisinin önemini erken dönemde vurgulamıştır. Sonuç olarak, İbni Sina'nın eğitim teknolojisi konusundaki katkıları, günümüz eğitim sistemlerine ışık tutan değerli bir miras olarak kabul edilmektedir.
",1
"bu araştırmada, sözlük kullanma ile ilgili araştırmaların eğilimlerinin belirlenmesi amaçlanmıştır. bu amaç doğrultusunda, ulakbim-uvt, asos i̇ndeks, türk eğitim i̇ndeksi tei gibi ve isi web of science , eric, google akademik gibi veri tabanları ile ulusal tez merkezi anahtar sözcükler ile taranmıştır. tarama sonucunda ulaşılan araştırmalar; türüne, yılına, konusuna, yazar sayısına, araştırma yöntem ve desenlerine, örneklemine, veri toplama aracına ve veri analiz yöntemine göre sınıflama formu kullanılarak analiz edilmiştir. araştırma sonucunda, sözlük kullanmaya dair 2019 yılına kadar 57’si makale 10’u lisansüstü tez olmak üzere toplam 67 bilimsel araştırmanın yapıldığı, konuyla ilgili en fazla yayının 2015 ve 2018 yıllarında yayınlandığı tespit edilmiştir. i̇ncelenen araştırmaların daha çok okul sözlüklerini konu edindiği, nitel araştırma desenlerine göre yürütüldüğü ve verilerin toplanmasında doküman analizi, form ve anketin; analiz sürecinde ise içerik analizi ile frekans, t test ve anova istatistiklerinin kullanıldığı sonuçlarına ulaşılmıştır.
",0
"Bu çalışma, ilköğretim birinci sınıf öğrencilerinin duyusal hazırlık düzeylerini ve bu düzeylerin okuma ve yazma öğrenmeye hazırlık üzerindeki etkilerini kapsamlı bir şekilde araştırmaktadır. Duyusal hazırlık, çocukların okuma ve yazma becerilerini geliştirmede kritik bir rol oynar ve bu süreç, öğrencilerin öğrenme yeteneklerini doğrudan etkiler. Araştırma, birinci sınıf öğrencilerinin duyusal hazırlık düzeylerini belirlerken, bu düzeylerin okuma ve yazma becerileri üzerindeki etkilerini detaylı bir biçimde incelemektedir. Çalışma, duyusal hazırlık faaliyetlerinin çocukların okuma ve yazma becerilerindeki rolünü kapsamlı bir şekilde değerlendirir. Özellikle, duyusal hazırlık düzeylerinin çocukların öğrenme süreçlerine entegrasyonunu ve bu entegrasyonun öğrencilerin okuma ve yazma becerilerinin gelişimine nasıl katkıda bulunduğunu ele alır. Duyusal hazırlık, motor beceriler, algısal farkındalık ve dikkat gibi çeşitli alanları içerir ve bu unsurların okuma ve yazma öğrenme süreçlerindeki rolü araştırılır. Araştırma, duyusal hazırlık düzeylerinin, öğrencilerin öğrenme motivasyonunu ve genel başarılarını nasıl etkilediğini de detaylandırır. Çocukların okuma ve yazma becerilerinin gelişiminde karşılaşılan zorluklar ve bu zorlukların üstesinden gelmek için önerilen stratejiler, çalışmanın önemli bir parçasını oluşturur. Elde edilen bulgular, duyusal hazırlık faaliyetlerinin önemini vurgular ve bu faaliyetlerin okuma ve yazma öğrenme sürecindeki rolünü netleştirir. Çalışma, öğretmenler için duyusal hazırlık düzeylerini desteklemek amacıyla uygulamalı öneriler sunar. Bu öneriler, öğretim stratejilerini geliştirmek ve öğrencilerin okuma ve yazma becerilerini optimize etmek için kullanılabilecek pratik bilgiler içerir. Ayrıca, ilköğretim birinci sınıf öğrencilerinin okuma ve yazma öğrenme süreçlerinde duyusal hazırlık düzeylerinin nasıl daha etkin bir şekilde yönetilebileceğine dair kapsamlı bilgiler ve stratejiler sağlar. Bu bağlamda, öğretmenlerin öğrencilerin bireysel ihtiyaçlarına uygun hazırlık düzeylerini desteklemek için kullanabilecekleri çeşitli yöntemler ve yaklaşımlar ortaya konur.
",1
